Date,Weekno,Employee_id,Name,Status,Month_Name,Day_Type
2022-05-31,W 23,Atq -437,Dallas Weeks,WFO,May,Tuesday
2022-05-31,W 23,Atq -372,Miley Combs,WFO,May,Tuesday
2022-05-31,W 23,Atq -374,Kaley Fitzpatrick,WFO,May,Tuesday
2022-05-31,W 23,Atq -401,Piper Carroll,WFO,May,Tuesday
2022-05-31,W 23,Atq -371,Kayleigh Kennedy,WFO,May,Tuesday
2022-05-31,W 23,Atq -364,Keaton Nixon,WFO,May,Tuesday
2022-06-01,W 23,Atq -448,Athena Rios,WFO,June,Wednesday
2022-06-01,W 23,Atq -472,Quincy Mendez,WFO,June,Wednesday
2022-06-01,W 23,Atq -411,Samuel Murray,WFO,June,Wednesday
2022-06-01,W 23,Atq -453,Nehemiah Diaz,WFO,June,Wednesday
2022-06-01,W 23,Atq -376,Dominique Benjamin,WFO,June,Wednesday
2022-06-01,W 23,Atq -373,Isiah Small,WFO,June,Wednesday
2022-06-01,W 23,Atq -418,Marquis Wyatt,WFO,June,Wednesday
2022-06-01,W 23,Atq -414,Titus Andersen,WFO,June,Wednesday
2022-06-01,W 23,Atq -403,Will Mahoney,WFO,June,Wednesday
2022-06-01,W 23,Atq -393,Emma Freeman,WFO,June,Wednesday
2022-06-01,W 23,Atq -367,Briley Orr,WFO,June,Wednesday
2022-06-01,W 23,Atq -421,Rylee Mullins,WFO,June,Wednesday
2022-06-01,W 23,Atq -484,Demarcus Gordon,WFO,June,Wednesday
2022-06-01,W 23,Atq -396,Karma Reeves,WFO,June,Wednesday
2022-06-01,W 23,Atq -472,Cristofer Bernard,WFO,June,Wednesday
2022-06-01,W 23,Atq -412,Tucker Austin,WFO,June,Wednesday
2022-06-01,W 23,Atq -484,Adyson Moyer,WFO,June,Wednesday
2022-06-01,W 23,Atq -385,Jase Ingram,WFO,June,Wednesday
2022-06-01,W 23,Atq -456,Adriel Pace,WFO,June,Wednesday
2022-06-01,W 23,Atq -375,Kenley Marsh,WFO,June,Wednesday
2022-06-01,W 23,Atq -475,London Kim,WFO,June,Wednesday
2022-06-01,W 23,Atq -405,Chris Frye,WFO,June,Wednesday
2022-06-01,W 23,Atq -348,Weston Horton,WFO,June,Wednesday
2022-06-01,W 23,Atq -468,Xiomara Ruiz,WFO,June,Wednesday
2022-06-01,W 23,Atq -368,Macie Callahan,WFO,June,Wednesday
2022-06-01,W 23,Atq -475,Rey Novak,WFO,June,Wednesday
2022-06-01,W 23,Atq -375,Hailee Fitzpatrick,WFO,June,Wednesday
2022-06-01,W 23,Atq -433,Jayce Fuentes,WFO,June,Wednesday
2022-06-01,W 23,Atq -370,Ella Roth,WFO,June,Wednesday
2022-06-01,W 23,Atq -423,Rodrigo Price,WFO,June,Wednesday
2022-06-01,W 23,Atq -438,Miles Fields,WFO,June,Wednesday
2022-06-01,W 23,Atq -349,Trystan Ortega,WFO,June,Wednesday
2022-06-01,W 23,Atq -459,Iris Woodard,WFO,June,Wednesday
2022-06-01,W 23,Atq -396,Joel Cruz,WFO,June,Wednesday
2022-06-01,W 23,Atq -419,Faith Hamilton,WFO,June,Wednesday
2022-06-01,W 23,Atq -446,April Ayers,WFO,June,Wednesday
2022-06-01,W 23,Atq -334,Boston Morse,WFO,June,Wednesday
2022-06-01,W 23,Atq -343,Myla Klein,WFO,June,Wednesday
2022-06-01,W 23,Atq -335,Madelynn Gray,WFO,June,Wednesday
2022-06-01,W 23,Atq -440,Mckayla Parker,WFO,June,Wednesday
2022-06-01,W 23,Atq -405,Sofia Solis,WFO,June,Wednesday
2022-06-01,W 23,Atq -450,Miya Hampton,WFO,June,Wednesday
2022-06-01,W 23,Atq -467,Cason David,WFO,June,Wednesday
2022-06-01,W 23,Atq -419,Kaylah Schultz,WFO,June,Wednesday
2022-06-01,W 23,Atq -443,Lyric Bartlett,WFO,June,Wednesday
2022-06-01,W 23,Atq -335,Tori Shannon,WFO,June,Wednesday
2022-06-01,W 23,Atq -397,Grace Stone,WFO,June,Wednesday
2022-06-01,W 23,Atq -436,Phoenix Brady,WFO,June,Wednesday
2022-06-01,W 23,Atq -441,Loki Lal,WFO,June,Wednesday
2022-06-01,W 23,Atq -366,Peter Pandey,WFO,June,Wednesday
2022-06-01,W 23,Atq -438,Mekhi Singleton,WFO,June,Wednesday
2022-06-01,W 23,Atq -411,Nevaeh Waller,WFO,June,Wednesday
2022-06-01,W 23,Atq -462,Jarvis Singh,WFO,June,Wednesday
2022-06-01,W 23,Atq -406,Thanos Thakur,WFO,June,Wednesday
2022-06-01,W 23,Atq -350,Alexander Davenport,WFH,June,Wednesday
2022-06-01,W 23,Atq -418,Hillary Kirk,WFH,June,Wednesday
2022-06-01,W 23,Atq -382,Gustavo Ritter,WFH,June,Wednesday
2022-06-01,W 23,Atq -461,Josh Sharp,ML,June,Wednesday
2022-06-01,W 23,Atq -432,Ryann Guerrero,SL,June,Wednesday
2022-06-01,W 23,Atq -398,Bo Cordova,SL,June,Wednesday
2022-06-01,W 23,Atq -404,Ana Little,PL,June,Wednesday
2022-06-02,W 23,Atq -443,Lyric Bartlett,WFO,June,Thursday
2022-06-02,W 23,Atq -335,Tori Shannon,WFO,June,Thursday
2022-06-02,W 23,Atq -397,Grace Stone,WFO,June,Thursday
2022-06-02,W 23,Atq -404,Ana Little,WFO,June,Thursday
2022-06-02,W 23,Atq -436,Phoenix Brady,WFO,June,Thursday
2022-06-02,W 23,Atq -441,Loki Lal,WFO,June,Thursday
2022-06-02,W 23,Atq -366,Peter Pandey,WFO,June,Thursday
2022-06-02,W 23,Atq -438,Mekhi Singleton,WFO,June,Thursday
2022-06-02,W 23,Atq -398,Bo Cordova,WFO,June,Thursday
2022-06-02,W 23,Atq -411,Nevaeh Waller,WFO,June,Thursday
2022-06-02,W 23,Atq -462,Jarvis Singh,WFO,June,Thursday
2022-06-02,W 23,Atq -406,Thanos Thakur,WFO,June,Thursday
2022-06-02,W 23,Atq -385,Alyson Huber,WFO,June,Thursday
2022-06-02,W 23,Atq -389,Julien Hamilton,WFO,June,Thursday
2022-06-02,W 23,Atq -414,Mckayla Miles,WFO,June,Thursday
2022-06-02,W 23,Atq -334,Charity Singleton,WFO,June,Thursday
2022-06-02,W 23,Atq -452,Jaime Ritter,WFO,June,Thursday
2022-06-02,W 23,Atq -362,Kiana Mcmillan,WFO,June,Thursday
2022-06-02,W 23,Atq -476,Kane Malone,WFO,June,Thursday
2022-06-02,W 23,Atq -455,Aditya Walls,WFO,June,Thursday
2022-06-02,W 23,Atq -458,Jessie Carrillo,WFO,June,Thursday
2022-06-02,W 23,Atq -437,Dallas Weeks,WFO,June,Thursday
2022-06-02,W 23,Atq -372,Miley Combs,WFO,June,Thursday
2022-06-02,W 23,Atq -374,Kaley Fitzpatrick,WFO,June,Thursday
2022-06-02,W 23,Atq -470,Jovani Pope,WFO,June,Thursday
2022-06-02,W 23,Atq -401,Piper Carroll,WFO,June,Thursday
2022-06-02,W 23,Atq -371,Kayleigh Kennedy,WFO,June,Thursday
2022-06-02,W 23,Atq -364,Keaton Nixon,WFO,June,Thursday
2022-06-02,W 23,Atq -448,Athena Rios,WFO,June,Thursday
2022-06-02,W 23,Atq -411,Samuel Murray,WFO,June,Thursday
2022-06-02,W 23,Atq -453,Nehemiah Diaz,WFO,June,Thursday
2022-06-02,W 23,Atq -373,Isiah Small,WFO,June,Thursday
2022-06-02,W 23,Atq -408,Nick Orozco,WFO,June,Thursday
2022-06-02,W 23,Atq -418,Marquis Wyatt,WFO,June,Thursday
2022-06-02,W 23,Atq -414,Titus Andersen,WFO,June,Thursday
2022-06-02,W 23,Atq -403,Will Mahoney,WFO,June,Thursday
2022-06-02,W 23,Atq -393,Emma Freeman,WFO,June,Thursday
2022-06-02,W 23,Atq -367,Briley Orr,WFO,June,Thursday
2022-06-02,W 23,Atq -421,Rylee Mullins,WFO,June,Thursday
2022-06-02,W 23,Atq -432,Ryann Guerrero,WFO,June,Thursday
2022-06-02,W 23,Atq -484,Demarcus Gordon,WFO,June,Thursday
2022-06-02,W 23,Atq -467,Esperanza Irwin,WFO,June,Thursday
2022-06-02,W 23,Atq -396,Karma Reeves,WFO,June,Thursday
2022-06-02,W 23,Atq -472,Cristofer Bernard,WFO,June,Thursday
2022-06-02,W 23,Atq -412,Tucker Austin,WFO,June,Thursday
2022-06-02,W 23,Atq -484,Adyson Moyer,WFO,June,Thursday
2022-06-02,W 23,Atq -385,Jase Ingram,WFO,June,Thursday
2022-06-02,W 23,Atq -456,Adriel Pace,WFO,June,Thursday
2022-06-02,W 23,Atq -475,London Kim,WFO,June,Thursday
2022-06-02,W 23,Atq -348,Weston Horton,WFO,June,Thursday
2022-06-02,W 23,Atq -468,Xiomara Ruiz,WFO,June,Thursday
2022-06-02,W 23,Atq -368,Macie Callahan,WFO,June,Thursday
2022-06-02,W 23,Atq -475,Rey Novak,WFO,June,Thursday
2022-06-02,W 23,Atq -350,Alexander Davenport,WFH,June,Thursday
2022-06-02,W 23,Atq -461,Josh Sharp,WFH,June,Thursday
2022-06-02,W 23,Atq -418,Hillary Kirk,WFH,June,Thursday
2022-06-02,W 23,Atq -382,Gustavo Ritter,WFH,June,Thursday
2022-06-02,W 23,Atq -375,Kenley Marsh,WFH,June,Thursday
2022-06-02,W 23,Atq -405,Chris Frye,WFH,June,Thursday
2022-06-02,W 23,Atq -335,Madelynn Gray,WFH,June,Thursday
2022-06-03,W 23,Atq -364,Keaton Nixon,WFO,June,Friday
2022-06-03,W 23,Atq -448,Athena Rios,WFO,June,Friday
2022-06-03,W 23,Atq -411,Samuel Murray,WFO,June,Friday
2022-06-03,W 23,Atq -461,Josh Sharp,WFO,June,Friday
2022-06-03,W 23,Atq -453,Nehemiah Diaz,WFO,June,Friday
2022-06-03,W 23,Atq -376,Dominique Benjamin,WFO,June,Friday
2022-06-03,W 23,Atq -418,Hillary Kirk,WFO,June,Friday
2022-06-03,W 23,Atq -373,Isiah Small,WFO,June,Friday
2022-06-03,W 23,Atq -408,Nick Orozco,WFO,June,Friday
2022-06-03,W 23,Atq -418,Marquis Wyatt,WFO,June,Friday
2022-06-03,W 23,Atq -414,Titus Andersen,WFO,June,Friday
2022-06-03,W 23,Atq -403,Will Mahoney,WFO,June,Friday
2022-06-03,W 23,Atq -393,Emma Freeman,WFO,June,Friday
2022-06-03,W 23,Atq -367,Briley Orr,WFO,June,Friday
2022-06-03,W 23,Atq -421,Rylee Mullins,WFO,June,Friday
2022-06-03,W 23,Atq -432,Ryann Guerrero,WFO,June,Friday
2022-06-03,W 23,Atq -484,Demarcus Gordon,WFO,June,Friday
2022-06-03,W 23,Atq -467,Esperanza Irwin,WFO,June,Friday
2022-06-03,W 23,Atq -396,Karma Reeves,WFO,June,Friday
2022-06-03,W 23,Atq -412,Tucker Austin,WFO,June,Friday
2022-06-03,W 23,Atq -484,Adyson Moyer,WFO,June,Friday
2022-06-03,W 23,Atq -385,Jase Ingram,WFO,June,Friday
2022-06-03,W 23,Atq -456,Adriel Pace,WFO,June,Friday
2022-06-03,W 23,Atq -375,Kenley Marsh,WFO,June,Friday
2022-06-03,W 23,Atq -475,London Kim,WFO,June,Friday
2022-06-03,W 23,Atq -348,Weston Horton,WFO,June,Friday
2022-06-03,W 23,Atq -468,Xiomara Ruiz,WFO,June,Friday
2022-06-03,W 23,Atq -368,Macie Callahan,WFO,June,Friday
2022-06-03,W 23,Atq -375,Hailee Fitzpatrick,WFO,June,Friday
2022-06-03,W 23,Atq -433,Jayce Fuentes,WFO,June,Friday
2022-06-03,W 23,Atq -370,Ella Roth,WFO,June,Friday
2022-06-03,W 23,Atq -423,Rodrigo Price,WFO,June,Friday
2022-06-03,W 23,Atq -438,Miles Fields,WFO,June,Friday
2022-06-03,W 23,Atq -459,Iris Woodard,WFO,June,Friday
2022-06-03,W 23,Atq -396,Joel Cruz,WFO,June,Friday
2022-06-03,W 23,Atq -419,Faith Hamilton,WFO,June,Friday
2022-06-03,W 23,Atq -446,April Ayers,WFO,June,Friday
2022-06-03,W 23,Atq -334,Boston Morse,WFO,June,Friday
2022-06-03,W 23,Atq -440,Mckayla Parker,WFO,June,Friday
2022-06-03,W 23,Atq -405,Sofia Solis,WFO,June,Friday
2022-06-03,W 23,Atq -450,Miya Hampton,WFO,June,Friday
2022-06-03,W 23,Atq -419,Kaylah Schultz,WFO,June,Friday
2022-06-03,W 23,Atq -443,Lyric Bartlett,WFO,June,Friday
2022-06-03,W 23,Atq -335,Tori Shannon,WFO,June,Friday
2022-06-03,W 23,Atq -397,Grace Stone,WFO,June,Friday
2022-06-03,W 23,Atq -404,Ana Little,WFO,June,Friday
2022-06-03,W 23,Atq -436,Phoenix Brady,WFO,June,Friday
2022-06-03,W 23,Atq -441,Loki Lal,WFO,June,Friday
2022-06-03,W 23,Atq -366,Peter Pandey,WFO,June,Friday
2022-06-03,W 23,Atq -438,Mekhi Singleton,WFO,June,Friday
2022-06-03,W 23,Atq -398,Bo Cordova,WFO,June,Friday
2022-06-03,W 23,Atq -411,Nevaeh Waller,WFO,June,Friday
2022-06-03,W 23,Atq -462,Jarvis Singh,WFO,June,Friday
2022-06-03,W 23,Atq -406,Thanos Thakur,WFO,June,Friday
2022-06-03,W 23,Atq -350,Alexander Davenport,WFH,June,Friday
2022-06-03,W 23,Atq -382,Gustavo Ritter,WFH,June,Friday
2022-06-03,W 23,Atq -405,Chris Frye,WFH,June,Friday
2022-06-03,W 23,Atq -343,Myla Klein,WFH,June,Friday
2022-06-03,W 23,Atq -472,Quincy Mendez,ML,June,Friday
2022-06-03,W 23,Atq -472,Cristofer Bernard,BL,June,Friday
2022-06-03,W 23,Atq -335,Madelynn Gray,ML,June,Friday
2022-06-03,W 23,Atq -475,Rey Novak,PL,June,Friday
2022-06-03,W 23,Atq -467,Cason David,PL,June,Friday
2022-06-03,W 23,Atq -348,Zaiden Wheeler,WO,June,Friday
2022-06-03,W 23,Atq -385,Alyson Huber,WO,June,Friday
2022-06-03,W 23,Atq -389,Julien Hamilton,WO,June,Friday
2022-06-03,W 23,Atq -414,Mckayla Miles,WO,June,Friday
2022-06-03,W 23,Atq -334,Charity Singleton,WO,June,Friday
2022-06-03,W 23,Atq -452,Jaime Ritter,WO,June,Friday
2022-06-03,W 23,Atq -362,Kiana Mcmillan,WO,June,Friday
2022-06-03,W 23,Atq -476,Kane Malone,WO,June,Friday
2022-06-03,W 23,Atq -455,Aditya Walls,WO,June,Friday
2022-06-03,W 23,Atq -458,Jessie Carrillo,WO,June,Friday
2022-06-03,W 23,Atq -437,Dallas Weeks,WO,June,Friday
2022-06-03,W 23,Atq -372,Miley Combs,WO,June,Friday
2022-06-03,W 23,Atq -374,Kaley Fitzpatrick,WO,June,Friday
2022-06-03,W 23,Atq -470,Jovani Pope,WO,June,Friday
2022-06-03,W 23,Atq -350,Alexander Davenport,WO,June,Friday
2022-06-04,W 23,Atq -401,Piper Carroll,WO,June,Saturday
2022-06-04,W 23,Atq -459,Leslie Navarro,WO,June,Saturday
2022-06-04,W 23,Atq -361,Makai Hardy,WO,June,Saturday
2022-06-04,W 23,Atq -371,Kayleigh Kennedy,WO,June,Saturday
2022-06-04,W 23,Atq -364,Keaton Nixon,WO,June,Saturday
2022-06-04,W 23,Atq -448,Athena Rios,WO,June,Saturday
2022-06-04,W 23,Atq -472,Quincy Mendez,WO,June,Saturday
2022-06-04,W 23,Atq -411,Samuel Murray,WO,June,Saturday
2022-06-04,W 23,Atq -461,Josh Sharp,WO,June,Saturday
2022-06-04,W 23,Atq -453,Nehemiah Diaz,WO,June,Saturday
2022-06-04,W 23,Atq -376,Dominique Benjamin,WO,June,Saturday
2022-06-04,W 23,Atq -418,Hillary Kirk,WO,June,Saturday
2022-06-04,W 23,Atq -373,Isiah Small,WO,June,Saturday
2022-06-04,W 23,Atq -382,Gustavo Ritter,WO,June,Saturday
2022-06-04,W 23,Atq -408,Nick Orozco,WO,June,Saturday
2022-06-04,W 23,Atq -418,Marquis Wyatt,WO,June,Saturday
2022-06-04,W 23,Atq -414,Titus Andersen,WO,June,Saturday
2022-06-04,W 23,Atq -403,Will Mahoney,WO,June,Saturday
2022-06-04,W 23,Atq -393,Emma Freeman,WO,June,Saturday
2022-06-04,W 23,Atq -367,Briley Orr,WO,June,Saturday
2022-06-04,W 23,Atq -452,Ayanna Atkins,WO,June,Saturday
2022-06-04,W 23,Atq -421,Rylee Mullins,WO,June,Saturday
2022-06-04,W 23,Atq -432,Ryann Guerrero,WO,June,Saturday
2022-06-04,W 23,Atq -484,Demarcus Gordon,WO,June,Saturday
2022-06-04,W 23,Atq -467,Esperanza Irwin,WO,June,Saturday
2022-06-04,W 23,Atq -396,Karma Reeves,WO,June,Saturday
2022-06-04,W 23,Atq -472,Cristofer Bernard,WO,June,Saturday
2022-06-04,W 23,Atq -412,Tucker Austin,WO,June,Saturday
2022-06-04,W 23,Atq -484,Adyson Moyer,WO,June,Saturday
2022-06-04,W 23,Atq -385,Jase Ingram,WO,June,Saturday
2022-06-04,W 23,Atq -456,Adriel Pace,WO,June,Saturday
2022-06-04,W 23,Atq -375,Kenley Marsh,WO,June,Saturday
2022-06-04,W 23,Atq -475,London Kim,WO,June,Saturday
2022-06-04,W 23,Atq -405,Chris Frye,WO,June,Saturday
2022-06-04,W 23,Atq -348,Weston Horton,WO,June,Saturday
2022-06-04,W 23,Atq -468,Xiomara Ruiz,WO,June,Saturday
2022-06-04,W 23,Atq -368,Macie Callahan,WO,June,Saturday
2022-06-04,W 23,Atq -475,Rey Novak,WO,June,Saturday
2022-06-04,W 23,Atq -375,Hailee Fitzpatrick,WO,June,Saturday
2022-06-04,W 23,Atq -433,Jayce Fuentes,WO,June,Saturday
2022-06-04,W 23,Atq -370,Ella Roth,WO,June,Saturday
2022-06-04,W 23,Atq -423,Rodrigo Price,WO,June,Saturday
2022-06-04,W 23,Atq -438,Miles Fields,WO,June,Saturday
2022-06-04,W 23,Atq -349,Trystan Ortega,WO,June,Saturday
2022-06-04,W 23,Atq -459,Iris Woodard,WO,June,Saturday
2022-06-04,W 23,Atq -396,Joel Cruz,WO,June,Saturday
2022-06-04,W 23,Atq -419,Faith Hamilton,WO,June,Saturday
2022-06-04,W 23,Atq -446,April Ayers,WO,June,Saturday
2022-06-04,W 23,Atq -334,Boston Morse,WO,June,Saturday
2022-06-04,W 23,Atq -343,Myla Klein,WO,June,Saturday
2022-06-04,W 23,Atq -335,Madelynn Gray,WO,June,Saturday
2022-06-04,W 23,Atq -440,Mckayla Parker,WO,June,Saturday
2022-06-04,W 23,Atq -405,Sofia Solis,WO,June,Saturday
2022-06-04,W 23,Atq -450,Miya Hampton,WO,June,Saturday
2022-06-04,W 23,Atq -467,Cason David,WO,June,Saturday
2022-06-04,W 23,Atq -419,Kaylah Schultz,WO,June,Saturday
2022-06-04,W 23,Atq -443,Lyric Bartlett,WO,June,Saturday
2022-06-04,W 23,Atq -335,Tori Shannon,WO,June,Saturday
2022-06-04,W 23,Atq -397,Grace Stone,WO,June,Saturday
2022-06-04,W 23,Atq -404,Ana Little,WO,June,Saturday
2022-06-04,W 23,Atq -436,Phoenix Brady,WO,June,Saturday
2022-06-04,W 23,Atq -441,Loki Lal,WO,June,Saturday
2022-06-04,W 23,Atq -366,Peter Pandey,WO,June,Saturday
2022-06-04,W 23,Atq -438,Mekhi Singleton,WO,June,Saturday
2022-06-04,W 23,Atq -398,Bo Cordova,WO,June,Saturday
2022-06-04,W 23,Atq -411,Nevaeh Waller,WO,June,Saturday
2022-06-04,W 23,Atq -462,Jarvis Singh,WO,June,Saturday
2022-06-04,W 23,Atq -406,Thanos Thakur,WO,June,Saturday
2022-06-04,W 24,Atq -348,Zaiden Wheeler,WO,June,Saturday
2022-06-04,W 24,Atq -385,Alyson Huber,WO,June,Saturday
2022-06-04,W 24,Atq -389,Julien Hamilton,WO,June,Saturday
2022-06-04,W 24,Atq -414,Mckayla Miles,WO,June,Saturday
2022-06-04,W 24,Atq -334,Charity Singleton,WO,June,Saturday
2022-06-04,W 24,Atq -452,Jaime Ritter,WO,June,Saturday
2022-06-04,W 24,Atq -362,Kiana Mcmillan,WO,June,Saturday
2022-06-04,W 24,Atq -476,Kane Malone,WO,June,Saturday
2022-06-04,W 24,Atq -455,Aditya Walls,WO,June,Saturday
2022-06-04,W 24,Atq -458,Jessie Carrillo,WO,June,Saturday
2022-06-04,W 24,Atq -437,Dallas Weeks,WO,June,Saturday
2022-06-04,W 24,Atq -372,Miley Combs,WO,June,Saturday
2022-06-04,W 24,Atq -374,Kaley Fitzpatrick,WO,June,Saturday
2022-06-04,W 24,Atq -470,Jovani Pope,WO,June,Saturday
2022-06-04,W 24,Atq -350,Alexander Davenport,WO,June,Saturday
2022-06-05,W 24,Atq -401,Piper Carroll,WO,June,Sunday
2022-06-05,W 24,Atq -459,Leslie Navarro,WO,June,Sunday
2022-06-05,W 24,Atq -361,Makai Hardy,WO,June,Sunday
2022-06-05,W 24,Atq -371,Kayleigh Kennedy,WO,June,Sunday
2022-06-05,W 24,Atq -364,Keaton Nixon,WO,June,Sunday
2022-06-05,W 24,Atq -448,Athena Rios,WO,June,Sunday
2022-06-05,W 24,Atq -472,Quincy Mendez,WO,June,Sunday
2022-06-05,W 24,Atq -411,Samuel Murray,WO,June,Sunday
2022-06-05,W 24,Atq -461,Josh Sharp,WO,June,Sunday
2022-06-05,W 24,Atq -453,Nehemiah Diaz,WO,June,Sunday
2022-06-05,W 24,Atq -376,Dominique Benjamin,WO,June,Sunday
2022-06-05,W 24,Atq -418,Hillary Kirk,WO,June,Sunday
2022-06-05,W 24,Atq -373,Isiah Small,WO,June,Sunday
2022-06-05,W 24,Atq -382,Gustavo Ritter,WO,June,Sunday
2022-06-05,W 24,Atq -408,Nick Orozco,WO,June,Sunday
2022-06-05,W 24,Atq -418,Marquis Wyatt,WO,June,Sunday
2022-06-05,W 24,Atq -414,Titus Andersen,WO,June,Sunday
2022-06-05,W 24,Atq -403,Will Mahoney,WO,June,Sunday
2022-06-05,W 24,Atq -393,Emma Freeman,WO,June,Sunday
2022-06-05,W 24,Atq -367,Briley Orr,WO,June,Sunday
2022-06-05,W 24,Atq -452,Ayanna Atkins,WO,June,Sunday
2022-06-05,W 24,Atq -421,Rylee Mullins,WO,June,Sunday
2022-06-05,W 24,Atq -432,Ryann Guerrero,WO,June,Sunday
2022-06-05,W 24,Atq -484,Demarcus Gordon,WO,June,Sunday
2022-06-05,W 24,Atq -467,Esperanza Irwin,WO,June,Sunday
2022-06-05,W 24,Atq -396,Karma Reeves,WO,June,Sunday
2022-06-05,W 24,Atq -472,Cristofer Bernard,WO,June,Sunday
2022-06-05,W 24,Atq -412,Tucker Austin,WO,June,Sunday
2022-06-05,W 24,Atq -484,Adyson Moyer,WO,June,Sunday
2022-06-05,W 24,Atq -385,Jase Ingram,WO,June,Sunday
2022-06-05,W 24,Atq -456,Adriel Pace,WO,June,Sunday
2022-06-05,W 24,Atq -375,Kenley Marsh,WO,June,Sunday
2022-06-05,W 24,Atq -475,London Kim,WO,June,Sunday
2022-06-05,W 24,Atq -405,Chris Frye,WO,June,Sunday
2022-06-05,W 24,Atq -348,Weston Horton,WO,June,Sunday
2022-06-05,W 24,Atq -468,Xiomara Ruiz,WO,June,Sunday
2022-06-05,W 24,Atq -368,Macie Callahan,WO,June,Sunday
2022-06-05,W 24,Atq -475,Rey Novak,WO,June,Sunday
2022-06-05,W 24,Atq -375,Hailee Fitzpatrick,WO,June,Sunday
2022-06-05,W 24,Atq -433,Jayce Fuentes,WO,June,Sunday
2022-06-05,W 24,Atq -370,Ella Roth,WO,June,Sunday
2022-06-05,W 24,Atq -423,Rodrigo Price,WO,June,Sunday
2022-06-05,W 24,Atq -438,Miles Fields,WO,June,Sunday
2022-06-05,W 24,Atq -349,Trystan Ortega,WO,June,Sunday
2022-06-05,W 24,Atq -459,Iris Woodard,WO,June,Sunday
2022-06-05,W 24,Atq -396,Joel Cruz,WO,June,Sunday
2022-06-05,W 24,Atq -419,Faith Hamilton,WO,June,Sunday
2022-06-05,W 24,Atq -446,April Ayers,WO,June,Sunday
2022-06-05,W 24,Atq -334,Boston Morse,WO,June,Sunday
2022-06-05,W 24,Atq -343,Myla Klein,WO,June,Sunday
2022-06-05,W 24,Atq -335,Madelynn Gray,WO,June,Sunday
2022-06-05,W 24,Atq -440,Mckayla Parker,WO,June,Sunday
2022-06-05,W 24,Atq -405,Sofia Solis,WO,June,Sunday
2022-06-05,W 24,Atq -450,Miya Hampton,WO,June,Sunday
2022-06-05,W 24,Atq -467,Cason David,WO,June,Sunday
2022-06-05,W 24,Atq -419,Kaylah Schultz,WO,June,Sunday
2022-06-05,W 24,Atq -443,Lyric Bartlett,WO,June,Sunday
2022-06-05,W 24,Atq -335,Tori Shannon,WO,June,Sunday
2022-06-05,W 24,Atq -397,Grace Stone,WO,June,Sunday
2022-06-05,W 24,Atq -404,Ana Little,WO,June,Sunday
2022-06-05,W 24,Atq -436,Phoenix Brady,WO,June,Sunday
2022-06-05,W 24,Atq -441,Loki Lal,WO,June,Sunday
2022-06-05,W 24,Atq -366,Peter Pandey,WO,June,Sunday
2022-06-05,W 24,Atq -438,Mekhi Singleton,WO,June,Sunday
2022-06-05,W 24,Atq -398,Bo Cordova,WO,June,Sunday
2022-06-05,W 24,Atq -411,Nevaeh Waller,WO,June,Sunday
2022-06-05,W 24,Atq -462,Jarvis Singh,WO,June,Sunday
2022-06-05,W 24,Atq -406,Thanos Thakur,WO,June,Sunday
2022-06-05,W 24,Atq -385,Alyson Huber,WFO,June,Sunday
2022-06-05,W 24,Atq -389,Julien Hamilton,WFO,June,Sunday
2022-06-05,W 24,Atq -414,Mckayla Miles,WFO,June,Sunday
2022-06-05,W 24,Atq -334,Charity Singleton,WFO,June,Sunday
2022-06-05,W 24,Atq -452,Jaime Ritter,WFO,June,Sunday
2022-06-05,W 24,Atq -362,Kiana Mcmillan,WFO,June,Sunday
2022-06-05,W 24,Atq -476,Kane Malone,WFO,June,Sunday
2022-06-05,W 24,Atq -455,Aditya Walls,WFO,June,Sunday
2022-06-05,W 24,Atq -458,Jessie Carrillo,WFO,June,Sunday
2022-06-05,W 24,Atq -437,Dallas Weeks,WFO,June,Sunday
2022-06-05,W 24,Atq -372,Miley Combs,WFO,June,Sunday
2022-06-05,W 24,Atq -374,Kaley Fitzpatrick,WFO,June,Sunday
2022-06-05,W 24,Atq -371,Kayleigh Kennedy,WFO,June,Sunday
2022-06-05,W 24,Atq -364,Keaton Nixon,WFO,June,Sunday
2022-06-05,W 24,Atq -448,Athena Rios,WFO,June,Sunday
2022-06-06,W 24,Atq -472,Quincy Mendez,WFO,June,Monday
2022-06-06,W 24,Atq -411,Samuel Murray,WFO,June,Monday
2022-06-06,W 24,Atq -461,Josh Sharp,WFO,June,Monday
2022-06-06,W 24,Atq -376,Dominique Benjamin,WFO,June,Monday
2022-06-06,W 24,Atq -373,Isiah Small,WFO,June,Monday
2022-06-06,W 24,Atq -408,Nick Orozco,WFO,June,Monday
2022-06-06,W 24,Atq -418,Marquis Wyatt,WFO,June,Monday
2022-06-06,W 24,Atq -414,Titus Andersen,WFO,June,Monday
2022-06-06,W 24,Atq -403,Will Mahoney,WFO,June,Monday
2022-06-06,W 24,Atq -393,Emma Freeman,WFO,June,Monday
2022-06-06,W 24,Atq -421,Rylee Mullins,WFO,June,Monday
2022-06-06,W 24,Atq -432,Ryann Guerrero,WFO,June,Monday
2022-06-06,W 24,Atq -484,Demarcus Gordon,WFO,June,Monday
2022-06-06,W 24,Atq -467,Esperanza Irwin,WFO,June,Monday
2022-06-06,W 24,Atq -396,Karma Reeves,WFO,June,Monday
2022-06-06,W 24,Atq -472,Cristofer Bernard,WFO,June,Monday
